(120.04697025924595, 30.235575812552586)
(120.04697025924595, 30.235575812552586)
(120.04696483142979, 30.235574137741153)
(120.04695940360902, 30.235572462943924)
(120.04695397578365, 30.235570788160878)
(120.04694854795369, 30.235569113392014)
(120.0469431201191, 30.235567438637343)
(120.04693769227993, 30.235565763896837)
(120.04693226443615, 30.23556408917049)
(120.04692683658777, 30.2355624144583)
(120.04692140873478, 30.235560739760267)
(120.04692140873478, 30.235560739760267)
(120.04691598087828, 30.2355590661878)
(120.0469105530172, 30.235557392629477)
(120.0469051251515, 30.23555571908528)
(120.04689969728122, 30.235554045555208)
(120.04689426940638, 30.235552372039255)
(120.04688884152694, 30.235550698537402)
(120.04688341364289, 30.235549025049657)
(120.04687798575428, 30.235547351576006)
(120.04687255786111, 30.235545678116445)
(120.04687255786111, 30.235545678116445)
(120.04686712884437, 30.235544003574724)
(120.04686169982308, 30.235542329047085)
(120.0468562707972, 30.23554065453352)
(120.04685084176677, 30.235538980034015)
(120.04684541273176, 30.23553730554858)
(120.04683998369215, 30.23553563107719)
(120.04683455464802, 30.235533956619854)
(120.04682912559927, 30.235532282176546)
(120.04682369654601, 30.23553060774729)
(120.04682369654601, 30.23553060774729)
(120.04681826860713, 30.23552893442826)
(120.04681284066368, 30.235527261123238)
(120.04680741271568, 30.235525587832228)
(120.04680198476315, 30.235523914555223)
(120.04679655680604, 30.235522241292202)
(120.04679112884438, 30.235520568043167)
(120.04678570087819, 30.235518894808113)
(120.04678027290744, 30.235517221587024)
(120.04677484493216, 30.23551554837991)
(120.04677484493216, 30.23551554837991)
(120.04676941695125, 30.23551387407532)
(120.04676398896581, 30.23551219978468)
(120.04675856097582, 30.23551052550798)
(120.04675313298131, 30.23550885124523)
(120.04674770498224, 30.235507176996393)
(120.04674227697868, 30.23550550276149)
(120.04673684897054, 30.2355038285405)
(120.04673142095788, 30.235502154333417)
(120.04672599294071, 30.23550048014024)
(120.04672599294071, 30.23550048014024)
(120.04672056492007, 30.235498807072386)
(120.04671513689492, 30.23549713401842)
(120.04670970886521, 30.23549546097833)
(120.04670428083101, 30.235493787952127)
(120.04669885279229, 30.23549211493979)
(120.04669342474905, 30.235490441941305)
(120.04668799670131, 30.235488768956678)
(120.04668256864902, 30.235487095985896)
(120.04667714059222, 30.23548542302896)
(120.04667714059222, 30.23548542302896)
(120.04667171252989, 30.235483748974424)
(120.04666628446304, 30.235482074933714)
(120.04666085639168, 30.23548040090683)
(120.04665542831582, 30.23547872689375)
(120.04665000023545, 30.235477052894474)
(120.0466445721506, 30.235475378909)
(120.04663914406122, 30.235473704937327)
(120.04663371596737, 30.235472030979423)
(120.04662828786901, 30.2354703570353)
(120.04662828786901, 30.2354703570353)
(120.04662285976616, 30.235468683104955)
(120.04661743165885, 30.23546700918837)
(120.04661200354701, 30.235465335285543)
(120.0466065754307, 30.235463661396462)
(120.04660114730993, 30.235461987521123)
(120.04659571918464, 30.235460313659527)
(120.0465902910549, 30.235458639811657)
(120.04658486292067, 30.23545696597751)
(120.04657943478195, 30.235455292157074)
(120.04657943478195, 30.235455292157074)
(120.04657400663983, 30.23545361946178)
(120.04656857849325, 30.235451946780184)
(120.0465631503422, 30.23545027411229)
(120.04655772218665, 30.235448601458074)
(120.04655229402667, 30.23544692881754)
(120.04654686586218, 30.235445256190683)
(120.04654143769326, 30.2354435835775)
(120.04653600951988, 30.23544191097796)
(120.04653058134205, 30.235440238392084)
(120.04653058134205, 30.235440238392084)
(120.04652902356392, 30.235439758543222)
(120.0465274657854, 30.23543927869549)
(120.04652590800657, 30.235438798848882)
(120.04652435022732, 30.23543831900339)
(120.04652279244772, 30.235437839159026)
(120.04652123466775, 30.235437359315785)
(120.04651967688744, 30.235436879473667)
(120.04651811910671, 30.23543639963267)
(120.04651656132566, 30.235435919792796)
(120.04651656132566, 30.235435919792796)
(120.04651275450351, 30.235434586175323)
(120.04650894767919, 30.235433252564558)
(120.0465051408527, 30.23543191896049)
(120.04650133402401, 30.23543058536312)
(120.04649752719317, 30.235429251772448)
(120.04649372036015, 30.235427918188467)
(120.04648991352495, 30.235426584611176)
(120.0464861066876, 30.235425251040578)
(120.04648229984804, 30.23542391747666)
(120.04648229984804, 30.23542391747666)
(120.0464769631118, 30.235422048151783)
(120.04647162637127, 30.235420178840034)
(120.0464662896265, 30.235418309541416)
(120.04646095287745, 30.2354164402559)
(120.04645561612412, 30.23541457098349)
(120.04645027936655, 30.235412701724194)
(120.04644494260472, 30.235410832477996)
(120.04643960583866, 30.235408963244875)
(120.04643426906831, 30.23540709402484)
(120.04643426906831, 30.23540709402484)
(120.04642893117575, 30.235405224833297)
(120.04642359327896, 30.23540335565483)
(120.04641825537792, 30.235401486489437)
(120.04641291747261, 30.2353996173371)
(120.04640757956305, 30.235397748197812)
(120.04640224164926, 30.235395879071575)
(120.04639690373122, 30.235394009958387)
(120.04639156580895, 30.235392140858227)
(120.04638622788242, 30.235390271771095)
(120.04638622788242, 30.235390271771095)
(120.04638088995166, 30.235388402696987)
(120.0463755520167, 30.235386533635886)
(120.04637021407746, 30.2353846645878)
(120.046364876134, 30.23538279555271)
(120.04635953818634, 30.23538092653062)
(120.0463542002344, 30.235379057521513)
(120.04634886227826, 30.235377188525394)
(120.04634352431792, 30.23537531954225)
(120.04633818635332, 30.235373450572066)
(120.04633818635332, 30.235373450572066)
(120.04633284950144, 30.235371580487946)
(120.04632751264533, 30.235369710416784)
(120.04632217578504, 30.235367840358563)
(120.0463168389205, 30.23536597031328)
(120.04631150205175, 30.23536410028092)
(120.04630616517878, 30.235362230261487)
(120.04630082830164, 30.235360360254973)
(120.04629549142027, 30.235358490261362)
(120.0462901545347, 30.235356620280655)
(120.0462901545347, 30.235356620280655)
(120.0462843691781, 30.235354595367983)
(120.04627858381654, 30.235352570470464)
(120.04627279845008, 30.23535054558808)
(120.04626701307868, 30.235348520720827)
(120.0462612277023, 30.23534649586869)
(120.04625544232105, 30.23534447103167)
(120.04624965693486, 30.23534244620975)
(120.04624387154375, 30.235340421402928)
(120.04623808614772, 30.23533839661119)
(120.04623808614772, 30.23533839661119)
(120.04623324120553, 30.23533659329527)
(120.0462283962599, 30.235334789989913)
(120.04622355131086, 30.235332986695138)
(120.04621870635836, 30.235331183410914)
(120.04621386140244, 30.23532938013725)
(120.04620901644309, 30.235327576874138)
(120.04620417148033, 30.23532577362158)
(120.0461993265141, 30.235323970379554)
(120.04619448154448, 30.23532216714807)
(120.04619448154448, 30.23532216714807)
(120.04619233978048, 30.23532137000038)
(120.04619019801582, 30.23532057285476)
(120.04618805625047, 30.235319775711194)
(120.04618591448447, 30.235318978569676)
(120.04618377271777, 30.235318181430216)
(120.04618163095044, 30.23531738429282)
